Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
19692,2025-03-14 18:58:16,499515550423,fraud_Keeling-Crist,food_dining,124.25,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,485792,Driver,1980-01-01,trans_19692,1741958896,34.0,-118.0,0
19693,2024-05-28 18:58:16,456987875515,"fraud_Kutch, Hermiston and Farrell",kids_pets,381.49,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,167371,Manager,1980-01-01,trans_19693,1716902896,34.0,-118.0,1
19694,2025-01-22 18:58:16,854022848305,"fraud_Kutch, Hermiston and Farrell",misc_pos,13.35,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,53164,Teacher,1980-01-01,trans_19694,1737552496,34.0,-118.0,0
19695,2024-08-13 18:58:16,344666804684,fraud_Lind-Buckridge,shopping_pos,83.23,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,467928,Engineer,1980-01-01,trans_19695,1723555696,34.0,-118.0,0
19696,2025-11-14 18:58:16,642602509070,"fraud_Rippin, Kub and Mann",food_dining,181.47,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,358885,Teacher,1980-01-01,trans_19696,1763126896,34.0,-118.0,0
19697,2025-05-20 18:58:16,565420211132,fraud_Misc_Store,home,135.51,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,715034,Developer,1980-01-01,trans_19697,1747747696,34.0,-118.0,0
19698,2024-09-23 18:58:16,977432672731,fraud_Misc_Store,personal_care,91.4,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,94579,Manager,1980-01-01,trans_19698,1727098096,34.0,-118.0,0
19699,2025-08-09 18:58:16,770592624410,fraud_Keeling-Crist,travel,164.41,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,248448,Developer,1980-01-01,trans_19699,1754746096,34.0,-118.0,0
19700,2025-06-10 18:58:16,922164851544,"fraud_Heller, Gutmann and Zieme",travel,127.15,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,860042,Accountant,1980-01-01,trans_19700,1749562096,34.0,-118.0,0
19701,2024-04-17 18:58:16,533147673456,"fraud_Heller, Gutmann and Zieme",shopping_pos,180.75,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,175406,Driver,1980-01-01,trans_19701,1713360496,34.0,-118.0,0
19702,2024-03-20 18:58:16,214484145354,"fraud_Kutch, Hermiston and Farrell",grocery_pos,21.87,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,83990,Engineer,1980-01-01,trans_19702,1710941296,34.0,-118.0,0
19703,2025-09-20 18:58:16,523055030461,"fraud_Kutch, Hermiston and Farrell",personal_care,129.6,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,333229,Accountant,1980-01-01,trans_19703,1758374896,34.0,-118.0,0
19704,2024-10-01 18:58:16,715250846198,fraud_Lind-Buckridge,grocery_pos,122.34,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,460127,Engineer,1980-01-01,trans_19704,1727789296,34.0,-118.0,0
19705,2025-03-31 18:58:16,194635789980,fraud_Misc_Store,personal_care,137.66,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,295786,Artist,1980-01-01,trans_19705,1743427696,34.0,-118.0,0
19706,2025-01-23 18:58:16,461929294594,fraud_Keeling-Crist,travel,192.88,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,673863,Driver,1980-01-01,trans_19706,1737638896,34.0,-118.0,0
19707,2024-10-24 18:58:16,322702324201,fraud_Keeling-Crist,entertainment,149.57,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,610555,Scientist,1980-01-01,trans_19707,1729776496,34.0,-118.0,0
19708,2024-02-11 18:58:16,426933487484,"fraud_Kutch, Hermiston and Farrell",food_dining,81.96,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,113336,Scientist,1980-01-01,trans_19708,1707658096,34.0,-118.0,0
19709,2024-06-20 18:58:16,132115518742,"fraud_Heller, Gutmann and Zieme",kids_pets,810.63,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,145569,Scientist,1980-01-01,trans_19709,1718890096,34.0,-118.0,1
19710,2024-12-27 18:58:16,312066105034,"fraud_Rippin, Kub and Mann",shopping_pos,106.61,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,644842,Engineer,1980-01-01,trans_19710,1735306096,34.0,-118.0,0
19711,2024-05-01 18:58:16,820128875419,"fraud_Heller, Gutmann and Zieme",kids_pets,53.41,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,192129,Teacher,1980-01-01,trans_19711,1714570096,34.0,-118.0,0
19712,2025-02-02 18:58:16,668158058422,fraud_Lind-Buckridge,misc_net,182.09,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,893228,Engineer,1980-01-01,trans_19712,1738502896,34.0,-118.0,0
19713,2024-07-20 18:58:16,402006580016,"fraud_Kutch, Hermiston and Farrell",shopping_pos,17.55,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,640794,Doctor,1980-01-01,trans_19713,1721482096,34.0,-118.0,0
19714,2024-08-24 18:58:16,486502740456,"fraud_Heller, Gutmann and Zieme",home,92.11,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,466373,Scientist,1980-01-01,trans_19714,1724506096,34.0,-118.0,0
19715,2024-01-09 18:58:16,553837976855,fraud_Keeling-Crist,entertainment,850.48,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,827025,Teacher,1980-01-01,trans_19715,1704806896,34.0,-118.0,1
19716,2025-04-01 18:58:16,437859528654,fraud_Keeling-Crist,health_fitness,78.81,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,473649,Sales,1980-01-01,trans_19716,1743514096,34.0,-118.0,0
19717,2024-03-28 18:58:16,549812609713,fraud_Misc_Store,misc_net,107.47,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,977958,Sales,1980-01-01,trans_19717,1711632496,34.0,-118.0,0
19718,2024-09-26 18:58:16,777811487552,fraud_Keeling-Crist,personal_care,177.41,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,708527,Developer,1980-01-01,trans_19718,1727357296,34.0,-118.0,0
19719,2024-06-01 18:58:16,979727005652,"fraud_Kutch, Hermiston and Farrell",gas_transport,85.08,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,87680,Driver,1980-01-01,trans_19719,1717248496,34.0,-118.0,0
19720,2024-12-08 18:58:16,613464643718,fraud_Keeling-Crist,gas_transport,48.97,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,470129,Doctor,1980-01-01,trans_19720,1733664496,34.0,-118.0,0
19721,2024-03-17 18:58:16,830055425147,fraud_Keeling-Crist,travel,115.0,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,121707,Sales,1980-01-01,trans_19721,1710682096,34.0,-118.0,0
19722,2024-06-24 18:58:16,610870028075,"fraud_Rippin, Kub and Mann",entertainment,703.36,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,471510,Manager,1980-01-01,trans_19722,1719235696,34.0,-118.0,1
19723,2024-04-15 18:58:16,751698111169,"fraud_Kutch, Hermiston and Farrell",travel,78.88,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,918697,Driver,1980-01-01,trans_19723,1713187696,34.0,-118.0,0
19724,2025-01-23 18:58:16,762633852439,"fraud_Kutch, Hermiston and Farrell",grocery_pos,51.26,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,856545,Teacher,1980-01-01,trans_19724,1737638896,34.0,-118.0,0
19725,2024-02-05 18:58:16,309336549568,"fraud_Kutch, Hermiston and Farrell",personal_care,139.16,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,685859,Scientist,1980-01-01,trans_19725,1707139696,34.0,-118.0,0
19726,2025-10-01 18:58:16,836071778613,fraud_Keeling-Crist,health_fitness,166.41,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,316180,Driver,1980-01-01,trans_19726,1759325296,34.0,-118.0,0
19727,2025-09-05 18:58:16,661973481482,fraud_Misc_Store,misc_net,35.6,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,287990,Engineer,1980-01-01,trans_19727,1757078896,34.0,-118.0,0
19728,2025-08-29 18:58:16,816028423296,"fraud_Kutch, Hermiston and Farrell",home,125.41,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,219721,Developer,1980-01-01,trans_19728,1756474096,34.0,-118.0,0
19729,2024-05-04 18:58:16,846019760848,fraud_Keeling-Crist,misc_net,66.59,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,171586,Doctor,1980-01-01,trans_19729,1714829296,34.0,-118.0,0
19730,2024-06-26 18:58:16,516156853215,"fraud_Rippin, Kub and Mann",entertainment,25.4,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,251014,Teacher,1980-01-01,trans_19730,1719408496,34.0,-118.0,0
19731,2024-07-09 18:58:16,968527220101,fraud_Misc_Store,health_fitness,97.66,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,756967,Developer,1980-01-01,trans_19731,1720531696,34.0,-118.0,0
19732,2024-04-27 18:58:16,845615240688,"fraud_Kutch, Hermiston and Farrell",health_fitness,80.21,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,885663,Teacher,1980-01-01,trans_19732,1714224496,34.0,-118.0,0
19733,2024-02-23 18:58:16,187470443583,"fraud_Heller, Gutmann and Zieme",travel,192.32,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,478646,Artist,1980-01-01,trans_19733,1708694896,34.0,-118.0,0
19734,2025-08-01 18:58:16,473058292740,"fraud_Kutch, Hermiston and Farrell",kids_pets,188.07,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,552340,Accountant,1980-01-01,trans_19734,1754054896,34.0,-118.0,0
19735,2024-02-29 18:58:16,787463288929,fraud_Misc_Store,personal_care,186.29,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,53959,Developer,1980-01-01,trans_19735,1709213296,34.0,-118.0,0
19736,2025-06-05 18:58:16,250363195704,fraud_Misc_Store,entertainment,34.53,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,308298,Developer,1980-01-01,trans_19736,1749130096,34.0,-118.0,0
19737,2024-10-19 18:58:16,828244848096,fraud_Keeling-Crist,shopping_pos,71.85,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,643210,Driver,1980-01-01,trans_19737,1729344496,34.0,-118.0,0
19738,2025-01-18 18:58:16,951852882938,"fraud_Heller, Gutmann and Zieme",home,102.39,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,226845,Driver,1980-01-01,trans_19738,1737206896,34.0,-118.0,0
19739,2024-03-24 18:58:16,223312395211,fraud_Misc_Store,home,90.91,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,889291,Engineer,1980-01-01,trans_19739,1711286896,34.0,-118.0,0
19740,2025-01-01 18:58:16,442113101843,"fraud_Kutch, Hermiston and Farrell",home,117.31,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,678156,Accountant,1980-01-01,trans_19740,1735738096,34.0,-118.0,0
19741,2024-10-13 18:58:16,715373015550,"fraud_Heller, Gutmann and Zieme",gas_transport,27.0,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,213765,Developer,1980-01-01,trans_19741,1728826096,34.0,-118.0,0
19742,2025-10-07 18:58:16,988416100364,fraud_Lind-Buckridge,shopping_pos,198.42,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,432545,Accountant,1980-01-01,trans_19742,1759843696,34.0,-118.0,0
19743,2025-06-07 18:58:16,241855559368,"fraud_Rippin, Kub and Mann",home,177.66,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,568727,Accountant,1980-01-01,trans_19743,1749302896,34.0,-118.0,0
19744,2024-02-19 18:58:16,477491255419,"fraud_Rippin, Kub and Mann",grocery_pos,13.22,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,624608,Sales,1980-01-01,trans_19744,1708349296,34.0,-118.0,0
19745,2024-01-05 18:58:16,307366846026,fraud_Misc_Store,misc_net,158.35,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,346863,Teacher,1980-01-01,trans_19745,1704461296,34.0,-118.0,0
19746,2025-05-03 18:58:16,296464751545,"fraud_Rippin, Kub and Mann",shopping_pos,130.11,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,145916,Engineer,1980-01-01,trans_19746,1746278896,34.0,-118.0,0
19747,2025-06-19 18:58:16,797848730275,fraud_Misc_Store,health_fitness,152.94,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,893494,Driver,1980-01-01,trans_19747,1750339696,34.0,-118.0,0
19748,2024-06-02 18:58:16,875115245199,"fraud_Kutch, Hermiston and Farrell",food_dining,195.37,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,608257,Engineer,1980-01-01,trans_19748,1717334896,34.0,-118.0,0
19749,2025-04-14 18:58:16,542817456484,fraud_Lind-Buckridge,shopping_pos,157.67,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,445973,Driver,1980-01-01,trans_19749,1744637296,34.0,-118.0,0
19750,2025-05-29 18:58:16,763557978438,fraud_Keeling-Crist,kids_pets,187.31,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,42743,Engineer,1980-01-01,trans_19750,1748525296,34.0,-118.0,0
19751,2025-03-27 18:58:16,118401833128,"fraud_Heller, Gutmann and Zieme",gas_transport,170.23,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,70010,Manager,1980-01-01,trans_19751,1743082096,34.0,-118.0,0
19752,2024-06-29 18:58:16,243526123005,fraud_Lind-Buckridge,food_dining,96.46,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,86079,Scientist,1980-01-01,trans_19752,1719667696,34.0,-118.0,0
19753,2025-08-07 18:58:16,896052063344,"fraud_Rippin, Kub and Mann",misc_net,131.56,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,139211,Engineer,1980-01-01,trans_19753,1754573296,34.0,-118.0,0
19754,2025-10-29 18:58:16,184152691213,"fraud_Rippin, Kub and Mann",grocery_pos,61.05,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,616575,Scientist,1980-01-01,trans_19754,1761744496,34.0,-118.0,0
19755,2024-11-10 18:58:16,822324234352,fraud_Keeling-Crist,food_dining,77.87,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,333332,Teacher,1980-01-01,trans_19755,1731245296,34.0,-118.0,0
19756,2024-12-11 18:58:16,791417266839,"fraud_Rippin, Kub and Mann",grocery_pos,83.99,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,490656,Doctor,1980-01-01,trans_19756,1733923696,34.0,-118.0,0
19757,2025-08-18 18:58:16,428234925886,fraud_Lind-Buckridge,kids_pets,16.2,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,437646,Scientist,1980-01-01,trans_19757,1755523696,34.0,-118.0,0
19758,2025-08-20 18:58:16,632599169584,fraud_Misc_Store,gas_transport,184.62,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,893265,Accountant,1980-01-01,trans_19758,1755696496,34.0,-118.0,0
19759,2024-04-16 18:58:16,863684352538,fraud_Lind-Buckridge,grocery_pos,75.25,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,510711,Teacher,1980-01-01,trans_19759,1713274096,34.0,-118.0,0
19760,2025-07-07 18:58:16,772095454854,fraud_Lind-Buckridge,personal_care,34.87,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,593608,Sales,1980-01-01,trans_19760,1751894896,34.0,-118.0,0
19761,2024-08-14 18:58:16,675445942211,"fraud_Heller, Gutmann and Zieme",entertainment,103.84,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,157618,Developer,1980-01-01,trans_19761,1723642096,34.0,-118.0,0
19762,2025-12-08 18:58:16,356258812226,fraud_Keeling-Crist,kids_pets,18.41,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,522319,Engineer,1980-01-01,trans_19762,1765200496,34.0,-118.0,0
19763,2024-08-26 18:58:16,690706389759,fraud_Misc_Store,home,161.82,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,81748,Manager,1980-01-01,trans_19763,1724678896,34.0,-118.0,0
19764,2024-12-25 18:58:16,192201063846,fraud_Lind-Buckridge,personal_care,51.14,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,753119,Artist,1980-01-01,trans_19764,1735133296,34.0,-118.0,0
19765,2025-10-28 18:58:16,223804044727,"fraud_Kutch, Hermiston and Farrell",misc_net,125.04,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,870212,Scientist,1980-01-01,trans_19765,1761658096,34.0,-118.0,0
19766,2025-06-16 18:58:16,857696195358,fraud_Misc_Store,travel,146.93,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,470680,Sales,1980-01-01,trans_19766,1750080496,34.0,-118.0,0
19767,2024-09-23 18:58:16,546493011480,fraud_Lind-Buckridge,entertainment,169.53,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,787328,Accountant,1980-01-01,trans_19767,1727098096,34.0,-118.0,0
19768,2025-02-26 18:58:16,382946390378,"fraud_Kutch, Hermiston and Farrell",personal_care,112.04,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,963490,Doctor,1980-01-01,trans_19768,1740576496,34.0,-118.0,0
19769,2024-09-29 18:58:16,549438577120,fraud_Lind-Buckridge,travel,136.2,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,741646,Doctor,1980-01-01,trans_19769,1727616496,34.0,-118.0,0
19770,2025-11-12 18:58:16,474844446597,"fraud_Heller, Gutmann and Zieme",entertainment,129.89,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,558839,Developer,1980-01-01,trans_19770,1762954096,34.0,-118.0,0
19771,2024-06-27 18:58:16,748630135552,fraud_Lind-Buckridge,grocery_pos,62.34,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,451051,Artist,1980-01-01,trans_19771,1719494896,34.0,-118.0,0
19772,2024-11-25 18:58:16,946036698219,fraud_Misc_Store,food_dining,121.52,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,175907,Engineer,1980-01-01,trans_19772,1732541296,34.0,-118.0,0
19773,2025-07-23 18:58:16,168675840764,"fraud_Heller, Gutmann and Zieme",misc_net,142.8,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,220467,Scientist,1980-01-01,trans_19773,1753277296,34.0,-118.0,0
19774,2024-04-16 18:58:16,947425812170,fraud_Lind-Buckridge,food_dining,693.69,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,344318,Manager,1980-01-01,trans_19774,1713274096,34.0,-118.0,1
19775,2025-03-29 18:58:16,427260405444,"fraud_Kutch, Hermiston and Farrell",gas_transport,102.09,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,766543,Artist,1980-01-01,trans_19775,1743254896,34.0,-118.0,0
19776,2025-05-10 18:58:16,851214138342,fraud_Lind-Buckridge,gas_transport,184.95,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,260600,Engineer,1980-01-01,trans_19776,1746883696,34.0,-118.0,0
19777,2025-09-01 18:58:16,156462980173,fraud_Misc_Store,grocery_pos,105.03,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,355459,Sales,1980-01-01,trans_19777,1756733296,34.0,-118.0,0
19778,2024-05-13 18:58:16,969597821208,"fraud_Kutch, Hermiston and Farrell",health_fitness,25.84,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,574278,Manager,1980-01-01,trans_19778,1715606896,34.0,-118.0,0
19779,2024-07-24 18:58:16,215962180166,fraud_Keeling-Crist,misc_pos,145.6,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,580558,Scientist,1980-01-01,trans_19779,1721827696,34.0,-118.0,0
19780,2024-06-25 18:58:16,665154438672,"fraud_Heller, Gutmann and Zieme",shopping_pos,147.64,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,457092,Engineer,1980-01-01,trans_19780,1719322096,34.0,-118.0,0
19781,2024-11-04 18:58:16,310335109661,fraud_Misc_Store,personal_care,133.16,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,728989,Doctor,1980-01-01,trans_19781,1730726896,34.0,-118.0,0
19782,2025-04-15 18:58:16,307326427097,fraud_Misc_Store,misc_pos,26.39,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,851456,Sales,1980-01-01,trans_19782,1744723696,34.0,-118.0,0
19783,2025-11-17 18:58:16,434808720360,fraud_Misc_Store,misc_net,173.7,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,963827,Engineer,1980-01-01,trans_19783,1763386096,34.0,-118.0,0
19784,2025-11-10 18:58:16,877185773571,"fraud_Rippin, Kub and Mann",misc_pos,43.51,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,243195,Driver,1980-01-01,trans_19784,1762781296,34.0,-118.0,0
19785,2025-10-19 18:58:16,951724986572,fraud_Misc_Store,misc_net,196.67,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,248154,Manager,1980-01-01,trans_19785,1760880496,34.0,-118.0,0
19786,2024-10-04 18:58:16,304329089621,"fraud_Rippin, Kub and Mann",grocery_pos,144.74,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,734094,Sales,1980-01-01,trans_19786,1728048496,34.0,-118.0,0
19787,2025-07-26 18:58:16,610770787566,fraud_Lind-Buckridge,health_fitness,19.96,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,367432,Accountant,1980-01-01,trans_19787,1753536496,34.0,-118.0,0
19788,2024-10-15 18:58:16,909501432545,"fraud_Kutch, Hermiston and Farrell",shopping_pos,43.82,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,432773,Artist,1980-01-01,trans_19788,1728998896,34.0,-118.0,0
19789,2025-10-21 18:58:16,745822422329,"fraud_Rippin, Kub and Mann",kids_pets,84.97,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,637266,Driver,1980-01-01,trans_19789,1761053296,34.0,-118.0,0
19790,2024-03-06 18:58:16,298047251864,"fraud_Kutch, Hermiston and Farrell",entertainment,742.66,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,520998,Teacher,1980-01-01,trans_19790,1709731696,34.0,-118.0,1
19791,2024-08-17 18:58:16,926659143956,fraud_Misc_Store,health_fitness,40.45,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,564373,Artist,1980-01-01,trans_19791,1723901296,34.0,-118.0,0
19792,2025-05-15 18:58:16,780967452769,fraud_Lind-Buckridge,kids_pets,107.04,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,153286,Manager,1980-01-01,trans_19792,1747315696,34.0,-118.0,0
19793,2024-05-26 18:58:16,218378248678,"fraud_Kutch, Hermiston and Farrell",misc_pos,136.91,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,670541,Accountant,1980-01-01,trans_19793,1716730096,34.0,-118.0,0
19794,2024-11-17 18:58:16,723486732174,fraud_Lind-Buckridge,shopping_pos,77.18,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,427926,Sales,1980-01-01,trans_19794,1731850096,34.0,-118.0,0
19795,2024-10-19 18:58:16,471138588702,fraud_Keeling-Crist,food_dining,152.71,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,560827,Engineer,1980-01-01,trans_19795,1729344496,34.0,-118.0,0
19796,2024-12-13 18:58:16,746578883137,"fraud_Kutch, Hermiston and Farrell",kids_pets,74.13,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,991688,Manager,1980-01-01,trans_19796,1734096496,34.0,-118.0,0
19797,2025-06-19 18:58:16,251607460924,"fraud_Kutch, Hermiston and Farrell",health_fitness,36.92,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,130852,Scientist,1980-01-01,trans_19797,1750339696,34.0,-118.0,0
19798,2024-09-23 18:58:16,801852647906,"fraud_Heller, Gutmann and Zieme",entertainment,59.95,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,176141,Engineer,1980-01-01,trans_19798,1727098096,34.0,-118.0,0
19799,2024-01-06 18:58:16,743501718294,"fraud_Heller, Gutmann and Zieme",entertainment,166.29,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,121281,Manager,1980-01-01,trans_19799,1704547696,34.0,-118.0,0
19800,2025-03-25 18:58:16,628525852579,"fraud_Heller, Gutmann and Zieme",home,192.36,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,708038,Driver,1980-01-01,trans_19800,1742909296,34.0,-118.0,0
19801,2024-03-18 18:58:16,426972528525,"fraud_Heller, Gutmann and Zieme",grocery_pos,161.76,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,360648,Accountant,1980-01-01,trans_19801,1710768496,34.0,-118.0,0
19802,2025-05-28 18:58:16,974044742558,fraud_Lind-Buckridge,personal_care,185.82,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,467576,Doctor,1980-01-01,trans_19802,1748438896,34.0,-118.0,0
19803,2024-10-05 18:58:16,783534698887,"fraud_Heller, Gutmann and Zieme",grocery_pos,145.41,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,854089,Scientist,1980-01-01,trans_19803,1728134896,34.0,-118.0,0
19804,2025-04-01 18:58:16,127531541100,fraud_Keeling-Crist,grocery_pos,33.09,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,336373,Sales,1980-01-01,trans_19804,1743514096,34.0,-118.0,0
19805,2024-10-17 18:58:16,491806739523,fraud_Keeling-Crist,kids_pets,89.2,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,392972,Accountant,1980-01-01,trans_19805,1729171696,34.0,-118.0,0
19806,2025-06-27 18:58:16,673554077463,fraud_Misc_Store,shopping_pos,155.56,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,884880,Teacher,1980-01-01,trans_19806,1751030896,34.0,-118.0,0
